N_DISC,treatment_value_idx,T,EPOs_1,EPOs_2,true_effect
26,16,0.14845964039674778,-0.1484573483467102,-0.17504975199699402,-0.01335169476970074
26,17,0.18941995412483736,-0.0658993199467659,-0.06489808857440948,-0.013445965909853119
26,18,0.24952914118824743,-0.16628842055797577,-0.1758003979921341,-0.0001190257546150853
26,19,0.3227951243263294,0.17303946614265442,0.16922873258590698,0.046211971581975854
26,20,0.4272923739465239,0.18268491327762604,0.2638341188430786,0.16423056643526981
26,21,0.5602456435220701,0.5298934578895569,0.45742055773735046,0.29185487678892696
26,22,0.692630492580701,0.1949939876794815,0.16478849947452545,0.16907610210882154
26,23,0.8049675944992423,-0.31298965215682983,-0.3311617970466614,-0.2196331629409007
26,24,0.8981638630921214,-0.7048224806785583,-0.6567431092262268,-0.6474174355619285
26,25,0.9757814738244723,-1.0609451532363892,,-0.9411781865510196
27,0,4.1234140501572594e-05,,0.12848849594593048,-0.00041889478823007594
27,1,0.00015232291686739747,-0.07665594667196274,-0.13159708678722382,-0.00042000537182845864
27,2,0.00036147628960673514,-0.03763872757554054,-0.08562639355659485,-0.00042209633288599883
27,3,0.0006664133983585788,0.05318893492221832,0.04555175080895424,-0.00042514486904416846
27,4,0.0013637832188303474,0.09705409407615662,0.07375570386648178,-0.000432116657823915
27,5,0.002452152071996115,-0.022869275882840157,-0.00142646802123636,-0.00044299736636044663
27,6,0.004325873499534643,-0.047904811799526215,0.001971285091713071,-0.0004617294503156235
27,7,0.0075425055466232975,0.03770260140299797,0.12112408876419067,-0.0004938869635261823
27,8,0.011251703397875559,0.25062066316604614,0.40765315294265747,-0.0005536962998741035
27,9,0.016432051185990584,0.30485400557518005,0.2833583950996399,-0.0007078034102991765
27,10,0.021919177343390852,0.24718277156352997,0.21596142649650574,-0.0009037029821142813
27,11,0.02957765108872013,0.3025248050689697,0.24836766719818115,-0.0012772211689042576
27,12,0.04004330257762296,0.2674427926540375,0.16307969391345978,-0.001961211027776146
27,13,0.05452697184086938,0.1818159818649292,0.10930830985307693,-0.0032102020236806183
27,14,0.07081416643300245,0.060732532292604446,0.026445025578141212,-0.004904540390559106
27,15,0.09339137622931658,0.05257130414247513,0.02316811867058277,-0.007611406605700508
27,16,0.1270065416304038,-0.03784564882516861,-0.07247480005025864,-0.011537043715452429
27,17,0.16024540433583273,-0.1314592808485031,-0.13618437945842743,-0.013932939548706925
27,18,0.20663829392761426,-0.05974002182483673,-0.0696682408452034,-0.011540207101119053
27,19,0.2687298261061677,-0.05657415837049484,-0.05215756222605705,0.008608552780633659
27,20,0.34417514097705093,0.16612935066223145,0.20141032338142395,0.06632649009351013
27,21,0.4524825626844965,0.3295351266860962,0.359792560338974,0.19606402489615088
27,22,0.5829304163481362,0.44756364822387695,0.3950178325176239,0.2948951249440475
27,23,0.7065737157772783,0.12617170810699463,0.10492835193872452,0.13459837701410987
27,24,0.813692849523122,-0.2940238416194916,-0.32421353459358215,-0.2582332463575595
27,25,0.9029772484923267,-0.7420741319656372,-0.6869073510169983,-0.668693194530959
27,26,0.9764972501650605,-1.071043848991394,,-0.9432307227998548
28,0,3.956627775571775e-05,,0.08594617247581482,-0.00041887811416928874
28,1,0.00014239003080500424,-0.014159534126520157,-0.09902063012123108,-0.0004199060701644528
28,2,0.00033893954783844585,-0.08918164670467377,-0.1296093612909317,-0.0004218710271747682
28,3,0.000614361316330596,0.06182383745908737,0.017211098223924637,-0.00042462449074445995
28,4,0.001205235827175868,0.1293647587299347,0.11801622062921524,-0.0004305316180161312
28,5,0.0021860716913120657,-0.01610361412167549,-0.028835516422986984,-0.00044033729109176236
28,6,0.003739639106860129,0.003512012306600809,0.0015114221023395658,-0.00045586871152084057
28,7,0.0066306296288417815,0.013548407703638077,0.11218281835317612,-0.0004847707010991539
28,8,0.009937297742401237,0.22676332294940948,0.337831050157547,-0.0005178283284522618
28,9,0.01460156555698041,0.31232795119285583,0.34191209077835083,-0.0006533493731380876
28,10,0.01979472271106255,0.16470617055892944,0.16065861284732819,-0.0008078375418349813
28,11,0.026101623909107065,0.34505322575569153,0.2943298816680908,-0.0011076887773943194
28,12,0.03488301838782901,0.251858651638031,0.16404588520526886,-0.001617583985622571
28,13,0.04689523118431969,0.19270209968090057,0.14876827597618103,-0.0025223147945561608
28,14,0.06231747371347706,0.10788193345069885,0.07774623483419418,-0.00398376773272128
28,15,0.07998298668552667,0.058752741664648056,0.029366690665483475,-0.005975504754724667
28,16,0.10589292564689515,0.07750602066516876,0.057468608021736145,-0.009145225060972956
28,17,0.14014575887939762,-0.10551762580871582,-0.10576372593641281,-0.012761876471946093
28,18,0.17287544297384744,-0.1411290466785431,-0.15122464299201965,-0.014098531074272058
28,19,0.22429069297140813,-0.0629783496260643,-0.062198612838983536,-0.008111549041318705
28,20,0.28806691830490083,-0.005443318746984005,-0.003738899016752839,0.019843996158677837
28,21,0.3671867055914295,0.18803919851779938,0.2475094348192215,0.09087696608333728
28,22,0.47697160642974307,0.3894951045513153,0.4488033354282379,0.22549130456236727
28,23,0.6059277117018341,0.4110819399356842,0.3685290813446045,0.2891041338505629
28,24,0.7203174564599459,0.08045931905508041,0.07931337505578995,0.09605366587770416
28,25,0.8219578228810026,-0.36421629786491394,-0.3899010717868805,-0.2954346206018941
28,26,0.9089712263045701,-0.7540866732597351,-0.7243792414665222,-0.6950761112730833
28,27,0.9775905325539451,-1.0628856420516968,,-0.9463657827426782
